time	raw	delta	theta	lowAlpha	highAlpha	lowBeta	highBeta	lowGamma	middleGamma	heartrate
4108	32	null	null	null	null	null	null	null	null	
4120	32	null	null	null	null	null	null	null	null	
4120	32	null	null	null	null	null	null	null	null	
4120	33	null	null	null	null	null	null	null	null	
4120	34	null	null	null	null	null	null	null	null	
4120	37	null	null	null	null	null	null	null	null	
4120	39	null	null	null	null	null	null	null	null	
4120	40	null	null	null	null	null	null	null	null	
4136	40	null	null	null	null	null	null	null	null	
4136	41	null	null	null	null	null	null	null	null	
4136	43	null	null	null	null	null	null	null	null	
4137	49	null	null	null	null	null	null	null	null	
4137	56	null	null	null	null	null	null	null	null	
4137	70	null	null	null	null	null	null	null	null	
4137	85	null	null	null	null	null	null	null	null	
4137	96	null	null	null	null	null	null	null	null	
4153	100	null	null	null	null	null	null	null	null	
4153	101	null	null	null	null	null	null	null	null	
4153	105	null	null	null	null	null	null	null	null	
4153	116	null	null	null	null	null	null	null	null	
4154	138	null	null	null	null	null	null	null	null	
4154	177	null	null	null	null	null	null	null	null	
4154	216	null	null	null	null	null	null	null	null	
4154	243	null	null	null	null	null	null	null	null	
4154	259	null	null	null	null	null	null	null	null	
4173	261	null	null	null	null	null	null	null	null	
4173	262	null	null	null	null	null	null	null	null	
4174	274	null	null	null	null	null	null	null	null	
4175	292	null	null	null	null	null	null	null	null	
4175	324	null	null	null	null	null	null	null	null	
4176	377	null	null	null	null	null	null	null	null	
4177	439	null	null	null	null	null	null	null	null	
4177	486	null	null	null	null	null	null	null	null	
4178	516	null	null	null	null	null	null	null	null	
4178	528	null	null	null	null	null	null	null	null	
4188	555	null	null	null	null	null	null	null	null	
4189	604	null	null	null	null	null	null	null	null	
4190	662	null	null	null	null	null	null	null	null	
4190	743	null	null	null	null	null	null	null	null	
4191	853	null	null	null	null	null	null	null	null	
4192	964	null	null	null	null	null	null	null	null	
4192	1036	null	null	null	null	null	null	null	null	
4205	1048	null	null	null	null	null	null	null	null	
4206	1025	null	null	null	null	null	null	null	null	
4207	1024	null	null	null	null	null	null	null	null	
4208	1074	null	null	null	null	null	null	null	null	
4208	1157	null	null	null	null	null	null	null	null	
4209	1254	null	null	null	null	null	null	null	null	
4210	1352	null	null	null	null	null	null	null	null	
4210	1428	null	null	null	null	null	null	null	null	
4211	1448	null	null	null	null	null	null	null	null	
4221	1421	null	null	null	null	null	null	null	null	
4222	1384	null	null	null	null	null	null	null	null	
4223	1382	null	null	null	null	null	null	null	null	
4224	1420	null	null	null	null	null	null	null	null	
4225	1510	null	null	null	null	null	null	null	null	
4225	1600	null	null	null	null	null	null	null	null	
4226	1676	null	null	null	null	null	null	null	null	
4227	1724	null	null	null	null	null	null	null	null	
4238	1721	null	null	null	null	null	null	null	null	
4239	1674	null	null	null	null	null	null	null	null	
4239	1641	null	null	null	null	null	null	null	null	
4240	1666	null	null	null	null	null	null	null	null	
4240	1706	null	null	null	null	null	null	null	null	
4241	1764	null	null	null	null	null	null	null	null	
4241	1840	null	null	null	null	null	null	null	null	
4242	1905	null	null	null	null	null	null	null	null	
4254	1911	null	null	null	null	null	null	null	null	
4255	1859	null	null	null	null	null	null	null	null	
4256	1824	null	null	null	null	null	null	null	null	
4257	1835	null	null	null	null	null	null	null	null	
4258	1890	null	null	null	null	null	null	null	null	
4258	1968	null	null	null	null	null	null	null	null	
4259	2034	null	null	null	null	null	null	null	null	
4260	2040	null	null	null	null	null	null	null	null	
4261	2035	null	null	null	null	null	null	null	null	
4261	2041	null	null	null	null	null	null	null	null	
4271	2032	null	null	null	null	null	null	null	null	
4272	1992	null	null	null	null	null	null	null	null	
4273	1957	null	null	null	null	null	null	null	null	
4274	1960	null	null	null	null	null	null	null	null	
4275	2004	null	null	null	null	null	null	null	null	
4276	2047	null	null	null	null	null	null	null	null	
4276	2047	null	null	null	null	null	null	null	null	
4288	2047	null	null	null	null	null	null	null	null	
4289	2040	null	null	null	null	null	null	null	null	
4291	1979	null	null	null	null	null	null	null	null	
4292	1941	null	null	null	null	null	null	null	null	
4293	1939	null	null	null	null	null	null	null	null	
4294	1948	null	null	null	null	null	null	null	null	
4295	1949	null	null	null	null	null	null	null	null	
4296	1927	null	null	null	null	null	null	null	null	
4296	1884	null	null	null	null	null	null	null	null	
